token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size,freeze_qty
846605,MCX26SEP3150CE,MCX,24SEP2026,315000.000000,225,OPTSTK,BFO,5.000000,16000
846626,BANKEX26SEP70000CE,BANKEX,24SEP2026,7000000.000000,30,OPTIDX,BFO,5.000000,900
846643,FORTIS26SEP990CE,FORTIS,24SEP2026,99000.000000,775,OPTSTK,BFO,5.000000,100000000
846654,HYUNDAI26SEP1880PE,HYUNDAI,24SEP2026,188000.000000,275,OPTSTK,BFO,5.000000,100000000
846656,TATACONSUM26SEP1170CE,TATACONSUM,24SEP2026,117000.000000,550,OPTSTK,BFO,5.000000,36000
846660,SENSEX2681377400PE,SENSEX,13AUG2026,7740000.000000,20,OPTIDX,BFO,5.000000,1000
846700,ANGELONE26SEP305PE,ANGELONE,24SEP2026,30500.000000,2500,OPTSTK,BFO,5.000000,100000000
846715,JINDALSTEL26SEP1080CE,JINDALSTEL,24SEP2026,108000.000000,625,OPTSTK,BFO,5.000000,37500
846722,BANKEX26SEP59300CE,BANKEX,24SEP2026,5930000.000000,30,OPTIDX,BFO,5.000000,900
846734,PRESTIGE26AUG1700CE,PRESTIGE,27AUG2026,170000.000000,450,OPTSTK,BFO,5.000000,100000000
846743,FOCIT26SEP38250CE,FOCIT,24SEP2026,3825000.000000,45,OPTIDX,BFO,5.000000,1350
846744,ASIANPAINT26SEP2720PE,ASIANPAINT,24SEP2026,272000.000000,250,OPTSTK,BFO,5.000000,8000
846746,APOLLOHOSP26SEP8850CE,APOLLOHOSP,24SEP2026,885000.000000,125,OPTSTK,BFO,5.000000,5000
846770,NYKAA26SEP302.5PE,NYKAA,24SEP2026,30250.000000,3125,OPTSTK,BFO,5.000000,100000000
846775,OFSS26JUL11600PE,OFSS,30JUL2026,1160000.000000,100,OPTSTK,BFO,5.000000,8000
846786,BHARTIARTL26SEP1740PE,BHARTIARTL,24SEP2026,174000.000000,475,OPTSTK,BFO,5.000000,28500
846814,MAXHEALTH26AUG1190CE,MAXHEALTH,27AUG2026,119000.000000,525,OPTSTK,BFO,5.000000,100000000
846817,BEL26SEP395PE,BEL,24SEP2026,39500.000000,1425,OPTSTK,BFO,5.000000,228000
846822,TECHM26SEP1540PE,TECHM,24SEP2026,154000.000000,600,OPTSTK,BFO,5.000000,24000
846841,NHPC26SEP72PE,NHPC,24SEP2026,7200.000000,6950,OPTSTK,BFO,5.000000,100000000
846844,TATASTEEL26AUG170PE,TATASTEEL,27AUG2026,17000.000000,2750,OPTSTK,BFO,5.000000,220000
846846,BANKEX26SEP61000CE,BANKEX,24SEP2026,6100000.000000,30,OPTIDX,BFO,5.000000,900
846852,SENSEX5026SEP25900CE,SENSEX50,24SEP2026,2590000.000000,75,OPTIDX,BFO,5.000000,1800
846854,BANKEX26SEP63300CE,BANKEX,24SEP2026,6330000.000000,30,OPTIDX,BFO,5.000000,900
846855,HINDALCO26SEP970PE,HINDALCO,24SEP2026,97000.000000,700,OPTSTK,BFO,5.000000,56000
846878,PIDILITIND26SEP1670PE,PIDILITIND,24SEP2026,167000.000000,500,OPTSTK,BFO,5.000000,10000
846882,NHPC26SEP85CE,NHPC,24SEP2026,8500.000000,6950,OPTSTK,BFO,5.000000,100000000
846907,WIPRO26SEP175CE,WIPRO,24SEP2026,17500.000000,3000,OPTSTK,BFO,5.000000,60000
846939,ITC26SEP285PE,ITC,24SEP2026,28500.000000,1725,OPTSTK,BFO,5.000000,64000
846950,PETRONET26SEP297.5CE,PETRONET,24SEP2026,29750.000000,1900,OPTSTK,BFO,5.000000,120000
846951,HINDUNILVR26SEP2220PE,HINDUNILVR,24SEP2026,222000.000000,300,OPTSTK,BFO,5.000000,9000
846952,TATAELXSI26SEP3750PE,TATAELXSI,24SEP2026,375000.000000,125,OPTSTK,BFO,5.000000,100000000
846962,BANKEX26SEP71900CE,BANKEX,24SEP2026,7190000.000000,30,OPTIDX,BFO,5.000000,900
846976,CUMMINSIND26SEPFUT,CUMMINSIND,24SEP2026,0.000000,200,FUTSTK,BFO,5.000000,18000
846991,AXISBANK26SEP1360PE,AXISBANK,24SEP2026,136000.000000,625,OPTSTK,BFO,5.000000,25000
846994,PFC26SEP445CE,PFC,24SEP2026,44500.000000,1300,OPTSTK,BFO,5.000000,124000
846997,TVSMOTOR26AUG3680CE,TVSMOTOR,27AUG2026,368000.000000,175,OPTSTK,BFO,5.000000,21000
846998,TCS26SEP2020PE,TCS,24SEP2026,202000.000000,225,OPTSTK,BFO,5.000000,7000
846999,VBL26SEP525PE,VBL,24SEP2026,52500.000000,1275,OPTSTK,BFO,5.000000,100000000
847002,MUTHOOTFIN26SEP3300CE,MUTHOOTFIN,24SEP2026,330000.000000,275,OPTSTK,BFO,5.000000,22000
847012,PAGEIND26SEP42750CE,PAGEIND,24SEP2026,4275000.000000,20,OPTSTK,BFO,5.000000,600
847020,ANGELONE26SEP340PE,ANGELONE,24SEP2026,34000.000000,2500,OPTSTK,BFO,5.000000,100000000
847021,BAJFINANCE26SEP1000PE,BAJFINANCE,24SEP2026,100000.000000,750,OPTSTK,BFO,5.000000,3750
847022,FOCIT26SEP30250PE,FOCIT,24SEP2026,3025000.000000,45,OPTIDX,BFO,5.000000,1350
847040,UNITDSPR26SEP1440PE,UNITDSPR,24SEP2026,144000.000000,400,OPTSTK,BFO,5.000000,28000
847054,INDIGO26AUG5600CE,INDIGO,27AUG2026,560000.000000,150,OPTSTK,BFO,5.000000,12000
847069,SONACOMS26SEP625CE,SONACOMS,24SEP2026,62500.000000,1225,OPTSTK,BFO,5.000000,100000000
847075,RADICO26SEP3500CE,RADICO,24SEP2026,350000.000000,150,OPTSTK,BFO,5.000000,100000000
847080,ONGC26SEP237.5CE,ONGC,24SEP2026,23750.000000,2250,OPTSTK,BFO,5.000000,154000
847092,PGEL26SEP580CE,PGEL,24SEP2026,58000.000000,950,OPTSTK,BFO,5.000000,100000000
847093,TMPV26SEP340PE,TMPV,24SEP2026,34000.000000,1600,OPTSTK,BFO,5.000000,42750
847141,INDHOTEL26SEPFUT,INDHOTEL,24SEP2026,0.000000,1000,FUTSTK,BFO,5.000000,60000
847150,DLF26SEP610CE,DLF,24SEP2026,61000.000000,950,OPTSTK,BFO,5.000000,49500
847152,BOSCHLTD26SEP40250PE,BOSCHLTD,24SEP2026,4025000.000000,25,OPTSTK,BFO,5.000000,1500
847165,DABUR26SEP415CE,DABUR,24SEP2026,41500.000000,1250,OPTSTK,BFO,5.000000,50000
847166,PETRONET26SEP265PE,PETRONET,24SEP2026,26500.000000,1900,OPTSTK,BFO,5.000000,120000
847168,SUZLON26SEP56CE,SUZLON,24SEP2026,5600.000000,12700,OPTSTK,BFO,5.000000,100000000
847169,BANDHANBNK26SEP207.5PE,BANDHANBNK,24SEP2026,20750.000000,3600,OPTSTK,BFO,5.000000,100000
847172,GLENMARK26SEP2180CE,GLENMARK,24SEP2026,218000.000000,375,OPTSTK,BFO,5.000000,43500
847175,NAUKRI26SEP930PE,NAUKRI,24SEP2026,93000.000000,550,OPTSTK,BFO,5.000000,6000
847195,SRF26SEP2620CE,SRF,24SEP2026,262000.000000,200,OPTSTK,BFO,5.000000,11250
847197,BHARTIARTL26SEP1860CE,BHARTIARTL,24SEP2026,186000.000000,475,OPTSTK,BFO,5.000000,28500
847200,MOTILALOFS26SEP980PE,MOTILALOFS,24SEP2026,98000.000000,775,OPTSTK,BFO,5.000000,100000000
847208,GODFRYPHLP26SEP2320PE,GODFRYPHLP,24SEP2026,232000.000000,275,OPTSTK,BFO,5.000000,100000000
847226,KALYANKJIL26SEPFUT,KALYANKJIL,24SEP2026,0.000000,1350,FUTSTK,BFO,5.000000,100000000
847232,ICICIPRULI26SEP525PE,ICICIPRULI,24SEP2026,52500.000000,925,OPTSTK,BFO,5.000000,60000
847263,SUNPHARMA26SEP1820PE,SUNPHARMA,24SEP2026,182000.000000,350,OPTSTK,BFO,5.000000,28000
847272,VMM26SEP121PE,VMM,24SEP2026,12100.000000,4850,OPTSTK,BFO,5.000000,100000000
847284,CAMS26SEP830PE,CAMS,24SEP2026,83000.000000,825,OPTSTK,BFO,5.000000,100000000
847266,PGEL26SEP580PE,PGEL,24SEP2026,58000.000000,950,OPTSTK,BFO,5.000000,100000000
847276,BANKEX26SEP67200CE,BANKEX,24SEP2026,6720000.000000,30,OPTIDX,BFO,5.000000,900
847298,CGPOWER26SEPFUT,CGPOWER,24SEP2026,0.000000,850,FUTSTK,BFO,5.000000,100000000
847316,BANKEX26SEP61200CE,BANKEX,24SEP2026,6120000.000000,30,OPTIDX,BFO,5.000000,900
847337,NESTLEIND26SEP1330CE,NESTLEIND,24SEP2026,133000.000000,500,OPTSTK,BFO,5.000000,1200
847338,JSWENERGY26SEP605CE,JSWENERGY,24SEP2026,60500.000000,1075,OPTSTK,BFO,5.000000,100000000
847345,LTM26SEP3850PE,LTM,24SEP2026,385000.000000,150,OPTSTK,BFO,5.000000,4500
847355,HINDZINC26SEP460CE,HINDZINC,24SEP2026,46000.000000,1225,OPTSTK,BFO,5.000000,100000000
847356,MPHASIS26SEP2320PE,MPHASIS,24SEP2026,232000.000000,275,OPTSTK,BFO,5.000000,11000
847358,SENSEX2681380900CE,SENSEX,13AUG2026,8090000.000000,20,OPTIDX,BFO,5.000000,1000
847375,BANKEX26SEP71200CE,BANKEX,24SEP2026,7120000.000000,30,OPTIDX,BFO,5.000000,900
847385,SIEMENS26SEP3750CE,SIEMENS,24SEP2026,375000.000000,175,OPTSTK,BFO,5.000000,8250
847411,LUPIN26SEPFUT,LUPIN,24SEP2026,0.000000,425,FUTSTK,BFO,5.000000,34000
847430,LUPIN26SEP2420CE,LUPIN,24SEP2026,242000.000000,425,OPTSTK,BFO,5.000000,34000
847434,SHREECEM26SEP27250PE,SHREECEM,24SEP2026,2725000.000000,25,OPTSTK,BFO,5.000000,1000
847438,IEX26SEP119CE,IEX,24SEP2026,11900.000000,4350,OPTSTK,BFO,5.000000,150000
847460,KALYANKJIL26SEP395CE,KALYANKJIL,24SEP2026,39500.000000,1350,OPTSTK,BFO,5.000000,100000000
847461,BDL26SEP1220CE,BDL,24SEP2026,122000.000000,425,OPTSTK,BFO,5.000000,100000000
847462,LAURUSLABS26SEP1420PE,LAURUSLABS,24SEP2026,142000.000000,850,OPTSTK,BFO,5.000000,68000
847469,ADANIENSOL26SEP1520PE,ADANIENSOL,24SEP2026,152000.000000,675,OPTSTK,BFO,5.000000,100000000
847472,SENSEX2681374900PE,SENSEX,13AUG2026,7490000.000000,20,OPTIDX,BFO,5.000000,1000
847478,NBCC26SEP100CE,NBCC,24SEP2026,10000.000000,6500,OPTSTK,BFO,5.000000,100000000
847489,NAUKRI26SEP970CE,NAUKRI,24SEP2026,97000.000000,550,OPTSTK,BFO,5.000000,6000
847492,HDFCLIFE26SEP615CE,HDFCLIFE,24SEP2026,61500.000000,1100,OPTSTK,BFO,5.000000,44000
847495,NBCC26SEP104PE,NBCC,24SEP2026,10400.000000,6500,OPTSTK,BFO,5.000000,100000000
847498,BAJFINANCE26SEP1040PE,BAJFINANCE,24SEP2026,104000.000000,750,OPTSTK,BFO,5.000000,3750
847506,INFY26SEP1100CE,INFY,24SEP2026,110000.000000,400,OPTSTK,BFO,5.000000,16000
847529,PATANJALI26SEP430CE,PATANJALI,24SEP2026,43000.000000,1075,OPTSTK,BFO,5.000000,100000000
847542,DRREDDY26SEP1300PE,DRREDDY,24SEP2026,130000.000000,625,OPTSTK,BFO,5.000000,5000
847557,VBL26SEP475PE,VBL,24SEP2026,47500.000000,1275,OPTSTK,BFO,5.000000,100000000
847560,AMBER26SEP8300CE,AMBER,24SEP2026,830000.000000,100,OPTSTK,BFO,5.000000,100000000
847561,LTF26SEP295PE,LTF,24SEP2026,29500.000000,2250,OPTSTK,BFO,5.000000,267720
847566,IDFCFIRSTB26SEP80CE,IDFCFIRSTB,24SEP2026,8000.000000,9275,OPTSTK,BFO,5.000000,450000
847569,CROMPTON26SEP275PE,CROMPTON,24SEP2026,27500.000000,2150,OPTSTK,BFO,5.000000,90000
847576,ONGC26SEP245CE,ONGC,24SEP2026,24500.000000,2250,OPTSTK,BFO,5.000000,154000
847587,BANKEX26SEP71500PE,BANKEX,24SEP2026,7150000.000000,30,OPTIDX,BFO,5.000000,900
847588,PHOENIXLTD26SEPFUT,PHOENIXLTD,24SEP2026,0.000000,350,FUTSTK,BFO,5.000000,100000000
847627,DRREDDY26AUG1410CE,DRREDDY,27AUG2026,141000.000000,625,OPTSTK,BFO,5.000000,5000
847637,SENSEX2681376200CE,SENSEX,13AUG2026,7620000.000000,20,OPTIDX,BFO,5.000000,1000
847639,NBCC26SEP105CE,NBCC,24SEP2026,10500.000000,6500,OPTSTK,BFO,5.000000,100000000
847648,BANKEX26SEP59700CE,BANKEX,24SEP2026,5970000.000000,30,OPTIDX,BFO,5.000000,900
847651,FOCIT26SEP26000PE,FOCIT,24SEP2026,2600000.000000,45,OPTIDX,BFO,5.000000,1350
847656,SUNPHARMA26SEP1940CE,SUNPHARMA,24SEP2026,194000.000000,350,OPTSTK,BFO,5.000000,28000
847664,POWERGRID26SEP275CE,POWERGRID,24SEP2026,27500.000000,1900,OPTSTK,BFO,5.000000,108000
847684,OFSS26SEP10800PE,OFSS,24SEP2026,1080000.000000,100,OPTSTK,BFO,5.000000,8000
847690,SENSEX2681374800CE,SENSEX,13AUG2026,7480000.000000,20,OPTIDX,BFO,5.000000,1000
847691,NYKAA26SEP285CE,NYKAA,24SEP2026,28500.000000,3125,OPTSTK,BFO,5.000000,100000000
847692,COFORGE26SEP1540PE,COFORGE,24SEP2026,154000.000000,475,OPTSTK,BFO,5.000000,6000
847693,GRASIM26SEPFUT,GRASIM,24SEP2026,0.000000,250,FUTSTK,BFO,5.000000,14250
847694,MANAPPURAM26SEP305CE,MANAPPURAM,24SEP2026,30500.000000,3000,OPTSTK,BFO,5.000000,180000
847695,BOSCHLTD26SEP42000CE,BOSCHLTD,24SEP2026,4200000.000000,25,OPTSTK,BFO,5.000000,1500
847703,HCLTECH26SEP1120PE,HCLTECH,24SEP2026,112000.000000,400,OPTSTK,BFO,5.000000,21000
847704,SHREECEM26SEP25750CE,SHREECEM,24SEP2026,2575000.000000,25,OPTSTK,BFO,5.000000,1000
847717,BANKEX26SEP69700CE,BANKEX,24SEP2026,6970000.000000,30,OPTIDX,BFO,5.000000,900
847739,HCLTECH26SEP1110CE,HCLTECH,24SEP2026,111000.000000,400,OPTSTK,BFO,5.000000,21000
847721,HEROMOTOCO26SEP4950PE,HEROMOTOCO,24SEP2026,495000.000000,150,OPTSTK,BFO,5.000000,9000
847725,FOCIT26SEP36000PE,FOCIT,24SEP2026,3600000.000000,45,OPTIDX,BFO,5.000000,1350
847736,CAMS26SEP870PE,CAMS,24SEP2026,87000.000000,825,OPTSTK,BFO,5.000000,100000000
847746,BAJFINANCE26SEP950PE,BAJFINANCE,24SEP2026,95000.000000,750,OPTSTK,BFO,5.000000,3750
847749,MARICO26SEP810CE,MARICO,24SEP2026,81000.000000,1200,OPTSTK,BFO,5.000000,48000
847752,SENSEX2681382500CE,SENSEX,13AUG2026,8250000.000000,20,OPTIDX,BFO,5.000000,1000
847762,ADANIPOWER26SEPFUT,ADANIPOWER,24SEP2026,0.000000,3550,FUTSTK,BFO,5.000000,100000000
847773,WIPRO26SEPFUT,WIPRO,24SEP2026,0.000000,3000,FUTSTK,BFO,5.000000,60000
847781,LTM26SEP4000PE,LTM,24SEP2026,400000.000000,150,OPTSTK,BFO,5.000000,4500
847791,UNOMINDA26SEP1160PE,UNOMINDA,24SEP2026,116000.000000,550,OPTSTK,BFO,5.000000,100000000
847818,BANKEX26SEP59100PE,BANKEX,24SEP2026,5910000.000000,30,OPTIDX,BFO,5.000000,900
847831,SIEMENS26SEP3950CE,SIEMENS,24SEP2026,395000.000000,175,OPTSTK,BFO,5.000000,8250
847835,UNIONBANK26SEP157.5CE,UNIONBANK,24SEP2026,15750.000000,4425,OPTSTK,BFO,5.000000,100000000
847836,PHOENIXLTD26SEP1940CE,PHOENIXLTD,24SEP2026,194000.000000,350,OPTSTK,BFO,5.000000,100000000
847840,NAM-INDIA26SEP1180CE,NAM-INDIA,24SEP2026,118000.000000,625,OPTSTK,BFO,5.000000,100000000
847852,COLPAL26SEP1960PE,COLPAL,24SEP2026,196000.000000,275,OPTSTK,BFO,5.000000,14000
847865,SONACOMS26SEP645PE,SONACOMS,24SEP2026,64500.000000,1225,OPTSTK,BFO,5.000000,100000000
847873,KFINTECH26SEP860PE,KFINTECH,24SEP2026,86000.000000,575,OPTSTK,BFO,5.000000,100000000
847880,PIIND26SEP2740PE,PIIND,24SEP2026,274000.000000,175,OPTSTK,BFO,5.000000,7500
847886,NAM-INDIA26SEP1260PE,NAM-INDIA,24SEP2026,126000.000000,625,OPTSTK,BFO,5.000000,100000000
847889,PHOENIXLTD26SEP1860PE,PHOENIXLTD,24SEP2026,186000.000000,350,OPTSTK,BFO,5.000000,100000000
847891,BAJAJFINSV26SEPFUT,BAJAJFINSV,24SEP2026,0.000000,300,FUTSTK,BFO,5.000000,20000
847921,PETRONET26SEP300CE,PETRONET,24SEP2026,30000.000000,1900,OPTSTK,BFO,5.000000,120000
847923,GRASIM26SEP3200CE,GRASIM,24SEP2026,320000.000000,250,OPTSTK,BFO,5.000000,14250
847933,M&M26SEP3260CE,M&M,24SEP2026,326000.000000,200,OPTSTK,BFO,5.000000,21000
847936,BANKEX26SEP67700PE,BANKEX,24SEP2026,6770000.000000,30,OPTIDX,BFO,5.000000,900
847965,SENSEX2681380500PE,SENSEX,13AUG2026,8050000.000000,20,OPTIDX,BFO,5.000000,1000
847968,PNB26SEP103PE,PNB,24SEP2026,10300.000000,8000,OPTSTK,BFO,5.000000,480000
847976,PNB26SEP108CE,PNB,24SEP2026,10800.000000,8000,OPTSTK,BFO,5.000000,480000
847977,VMM26SEPFUT,VMM,24SEP2026,0.000000,4850,FUTSTK,BFO,5.000000,100000000
847978,ULTRACEMCO26SEP11300PE,ULTRACEMCO,24SEP2026,1130000.000000,50,OPTSTK,BFO,5.000000,3000
847985,DELHIVERY26SEP500PE,DELHIVERY,24SEP2026,50000.000000,2075,OPTSTK,BFO,5.000000,100000000
847992,BHARATFORG26SEP2080PE,BHARATFORG,24SEP2026,208000.000000,500,OPTSTK,BFO,5.000000,30000
847993,COALINDIA26SEP400CE,COALINDIA,24SEP2026,40000.000000,1350,OPTSTK,BFO,5.000000,126000
847998,JINDALSTEL26SEP1110PE,JINDALSTEL,24SEP2026,111000.000000,625,OPTSTK,BFO,5.000000,37500
848005,BANDHANBNK26SEP192.5PE,BANDHANBNK,24SEP2026,19250.000000,3600,OPTSTK,BFO,5.000000,100000
848008,CUMMINSIND26SEP5550CE,CUMMINSIND,24SEP2026,555000.000000,200,OPTSTK,BFO,5.000000,18000
848011,RVNL26SEPFUT,RVNL,24SEP2026,0.000000,1925,FUTSTK,BFO,5.000000,100000000
848016,HAVELLS26SEP1140PE,HAVELLS,24SEP2026,114000.000000,500,OPTSTK,BFO,5.000000,20000
848025,BAJAJFINSV26SEP1740CE,BAJAJFINSV,24SEP2026,174000.000000,300,OPTSTK,BFO,5.000000,20000
848035,ICICIGI26SEP1680CE,ICICIGI,24SEP2026,168000.000000,325,OPTSTK,BFO,5.000000,20000
848039,MAZDOCK26SEP2420PE,MAZDOCK,24SEP2026,242000.000000,225,OPTSTK,BFO,5.000000,100000000
848042,UPL26SEP600CE,UPL,24SEP2026,60000.000000,1355,OPTSTK,BFO,5.000000,39000
848057,ONGC26JUL220PE,ONGC,30JUL2026,22000.000000,2250,OPTSTK,BFO,5.000000,154000
848059,BAJAJHLDNG26SEP10300CE,BAJAJHLDNG,24SEP2026,1030000.000000,75,OPTSTK,BFO,5.000000,100000000
848063,PAYTM26SEP1060PE,PAYTM,24SEP2026,106000.000000,725,OPTSTK,BFO,5.000000,100000000
848066,PATANJALI26SEP380CE,PATANJALI,24SEP2026,38000.000000,1075,OPTSTK,BFO,5.000000,100000000
848072,POWERINDIA26SEP33500PE,POWERINDIA,24SEP2026,3350000.000000,25,OPTSTK,BFO,5.000000,100000000
848090,VOLTAS26SEP1420PE,VOLTAS,24SEP2026,142000.000000,375,OPTSTK,BFO,5.000000,30000
848095,POWERGRID26SEP302.5CE,POWERGRID,24SEP2026,30250.000000,1900,OPTSTK,BFO,5.000000,108000
848107,BAJAJ-AUTO26SEP10300PE,BAJAJ-AUTO,24SEP2026,1030000.000000,75,OPTSTK,BFO,5.000000,5000
848116,SENSEX2681381100PE,SENSEX,13AUG2026,8110000.000000,20,OPTIDX,BFO,5.000000,1000
848117,UNIONBANK26SEP192.5CE,UNIONBANK,24SEP2026,19250.000000,4425,OPTSTK,BFO,5.000000,100000000
848132,BANKEX26SEP69000CE,BANKEX,24SEP2026,6900000.000000,30,OPTIDX,BFO,5.000000,900
848168,TVSMOTOR26AUG3640PE,TVSMOTOR,27AUG2026,364000.000000,175,OPTSTK,BFO,5.000000,21000
848180,SRF26SEP2780PE,SRF,24SEP2026,278000.000000,200,OPTSTK,BFO,5.000000,11250
848181,IOC26SEP150PE,IOC,24SEP2026,15000.000000,4875,OPTSTK,BFO,5.000000,292500
848201,DIXON26SEP12100PE,DIXON,24SEP2026,1210000.000000,50,OPTSTK,BFO,5.000000,6000
848214,GODREJPROP26SEP1860CE,GODREJPROP,24SEP2026,186000.000000,325,OPTSTK,BFO,5.000000,19000
848246,COLPAL26SEP2040PE,COLPAL,24SEP2026,204000.000000,275,OPTSTK,BFO,5.000000,14000
848260,PATANJALI26SEP380PE,PATANJALI,24SEP2026,38000.000000,1075,OPTSTK,BFO,5.000000,100000000
848267,PATANJALI26SEP385CE,PATANJALI,24SEP2026,38500.000000,1075,OPTSTK,BFO,5.000000,100000000
848288,NAUKRI26SEP990PE,NAUKRI,24SEP2026,99000.000000,550,OPTSTK,BFO,5.000000,6000
848298,POLICYBZR26SEP1600CE,POLICYBZR,24SEP2026,160000.000000,350,OPTSTK,BFO,5.000000,100000000
848304,BEL26SEP380PE,BEL,24SEP2026,38000.000000,1425,OPTSTK,BFO,5.000000,228000
848305,BHEL26SEP400PE,BHEL,24SEP2026,40000.000000,2625,OPTSTK,BFO,5.000000,315000
848322,BAJAJHLDNG26SEP11300CE,BAJAJHLDNG,24SEP2026,1130000.000000,75,OPTSTK,BFO,5.000000,100000000
848323,VEDL26SEP290CE,VEDL,24SEP2026,29000.000000,1150,OPTSTK,BFO,5.000000,80000
848334,ANGELONE26SEP350CE,ANGELONE,24SEP2026,35000.000000,2500,OPTSTK,BFO,5.000000,100000000
848350,GVT&D26SEP4600CE,GVT&D,24SEP2026,460000.000000,125,OPTSTK,BFO,5.000000,100000000
848356,NHPC26SEP74PE,NHPC,24SEP2026,7400.000000,6950,OPTSTK,BFO,5.000000,100000000
842810,JSWENERGY26SEP585PE,JSWENERGY,24SEP2026,58500.000000,1075,OPTSTK,BFO,5.000000,100000000
848366,TATACONSUM26SEP1160CE,TATACONSUM,24SEP2026,116000.000000,550,OPTSTK,BFO,5.000000,36000
848372,OBEROIRLTY26SEP1660PE,OBEROIRLTY,24SEP2026,166000.000000,350,OPTSTK,BFO,5.000000,28000
848377,BANKEX26SEP63300PE,BANKEX,24SEP2026,6330000.000000,30,OPTIDX,BFO,5.000000,900
842822,FORTIS26SEP970PE,FORTIS,24SEP2026,97000.000000,775,OPTSTK,BFO,5.000000,100000000
842839,LODHA26SEP940CE,LODHA,24SEP2026,94000.000000,625,OPTSTK,BFO,5.000000,100000000
842844,SIEMENS26SEP3700PE,SIEMENS,24SEP2026,370000.000000,175,OPTSTK,BFO,5.000000,8250
842858,JIOFIN26SEP237.5CE,JIOFIN,24SEP2026,23750.000000,2350,OPTSTK,BFO,5.000000,100000000
842878,HAVELLS26SEP1230CE,HAVELLS,24SEP2026,123000.000000,500,OPTSTK,BFO,5.000000,20000
842911,NATIONALUM26JUL300PE,NATIONALUM,30JUL2026,30000.000000,1875,OPTSTK,BFO,5.000000,300000
842917,APOLLOHOSP26SEP8650CE,APOLLOHOSP,24SEP2026,865000.000000,125,OPTSTK,BFO,5.000000,5000
842918,UNIONBANK26SEP190CE,UNIONBANK,24SEP2026,19000.000000,4425,OPTSTK,BFO,5.000000,100000000
842925,M&M26SEPFUT,M&M,24SEP2026,0.000000,200,FUTSTK,BFO,5.000000,21000
842929,LTM26SEP3700PE,LTM,24SEP2026,370000.000000,150,OPTSTK,BFO,5.000000,4500
842931,HINDUNILVR26SEP2040PE,HINDUNILVR,24SEP2026,204000.000000,300,OPTSTK,BFO,5.000000,9000
842997,LICI26SEP425PE,LICI,24SEP2026,42500.000000,1400,OPTSTK,BFO,5.000000,100000000
843014,IDFCFIRSTB26SEP75PE,IDFCFIRSTB,24SEP2026,7500.000000,9275,OPTSTK,BFO,5.000000,450000
843020,BIOCON26SEP435CE,BIOCON,24SEP2026,43500.000000,2500,OPTSTK,BFO,5.000000,100000
843024,GAIL26SEP177CE,GAIL,24SEP2026,17700.000000,3550,OPTSTK,BFO,5.000000,274500
843032,KALYANKJIL26SEP400PE,KALYANKJIL,24SEP2026,40000.000000,1350,OPTSTK,BFO,5.000000,100000000
843042,ICICIBANK26AUG1460CE,ICICIBANK,27AUG2026,146000.000000,700,OPTSTK,BFO,5.000000,28000
843048,MOTHERSON26SEP156CE,MOTHERSON,24SEP2026,15600.000000,6150,OPTSTK,BFO,5.000000,284000
843051,KALYANKJIL26SEP405CE,KALYANKJIL,24SEP2026,40500.000000,1350,OPTSTK,BFO,5.000000,100000000
843055,ADANIPOWER26SEP235PE,ADANIPOWER,24SEP2026,23500.000000,3550,OPTSTK,BFO,5.000000,100000000
843061,KFINTECH26SEP820CE,KFINTECH,24SEP2026,82000.000000,575,OPTSTK,BFO,5.000000,100000000
843064,SENSEX2681380500CE,SENSEX,13AUG2026,8050000.000000,20,OPTIDX,BFO,5.000000,1000
843065,PIDILITIND26AUG1670CE,PIDILITIND,27AUG2026,167000.000000,500,OPTSTK,BFO,5.000000,10000
843066,PAGEIND26SEP40500CE,PAGEIND,24SEP2026,4050000.000000,20,OPTSTK,BFO,5.000000,600
843075,MARICO26SEP825PE,MARICO,24SEP2026,82500.000000,1200,OPTSTK,BFO,5.000000,48000
843098,360ONE26SEP1100CE,,24SEP2026,110000.000000,500,OPTSTK,BFO,5.000000,100000000
843099,APOLLOHOSP26SEP8300PE,APOLLOHOSP,24SEP2026,830000.000000,125,OPTSTK,BFO,5.000000,5000
843105,NATIONALUM26JUL305PE,NATIONALUM,30JUL2026,30500.000000,1875,OPTSTK,BFO,5.000000,300000
843119,DMART26SEP4350CE,DMART,24SEP2026,435000.000000,150,OPTSTK,BFO,5.000000,100000000
843124,DIVISLAB26SEP7050PE,DIVISLAB,24SEP2026,705000.000000,100,OPTSTK,BFO,5.000000,8000
843125,PRESTIGE26SEP1440CE,PRESTIGE,24SEP2026,144000.000000,450,OPTSTK,BFO,5.000000,100000000
843133,INDIANB26SEP760PE,INDIANB,24SEP2026,76000.000000,1000,OPTSTK,BFO,5.000000,100000000
843144,SENSEX27DEC82000CE,SENSEX,30DEC2027,8200000.000000,20,OPTIDX,BFO,5.000000,1000
843155,SENSEX5026SEP25100PE,SENSEX50,24SEP2026,2510000.000000,75,OPTIDX,BFO,5.000000,1800
843161,OBEROIRLTY26SEP1680CE,OBEROIRLTY,24SEP2026,168000.000000,350,OPTSTK,BFO,5.000000,28000
843163,SRF26SEP2600CE,SRF,24SEP2026,260000.000000,200,OPTSTK,BFO,5.000000,11250
843166,CUMMINSIND26SEP5950PE,CUMMINSIND,24SEP2026,595000.000000,200,OPTSTK,BFO,5.000000,18000
